geonameid	name	lat	lng	fclass	fcode	admin2	population
10783562	Kasipatna Agraharam	18.65331	83.29859	P	PPL	743	0
10783563	Vempudam Konda	18.65038	83.3252	T	MT	743	0
10783564	Kondarejeru	18.65237	83.31301	P	PPL	743	0
10783565	Lachchayyapeta	18.6052	83.36735	P	PPL	743	0
10783566	Gummidivada	18.61028	83.3482	P	PPL	543	0
10783567	Rajupeta	18.61353	83.33957	P	PPL	543	0
10783568	Narasimhunipeta	18.62472	83.32658	P	PPL	543	0
10783569	Ramavaram	18.6263	83.35069	P	PPL	743	0
10783570	Ramavaramdari Venkammapeta	18.63433	83.3502	P	PPL	743	0
10783571	Reddivanivalasa	18.62134	83.36395	P	PPL	743	0
10783572	Yenulu Buchchammapeta	18.61596	83.39052	P	PPL	743	0
10783573	Buchchammapeta	18.6215	83.3797	P	PPL	743	0
10783574	Rangammapeta	18.63281	83.39515	P	PPL	743	0
10783575	Padugupeta	18.63602	83.37803	P	PPL	743	0
10783576	Kasapeta	18.63818	83.36824	P	PPL	743	0
10783577	Antipeta	18.62395	83.3723	P	PPL	743	0
10783578	Anantarayadupeta	18.64835	83.39588	P	PPL	743	0
10783579	Yegutavalasa	18.64425	83.40451	P	PPL	743	0
10783580	Konchedivalasa	18.67891	83.31088	P	PPL	743	0
10783581	Koyyanapeta	18.67625	83.30053	P	PPL	743	0
10783582	Bimondoravalasa	18.6745	83.30013	P	PPL	743	0
10783583	Dabbagadda	18.70093	83.2741	P	PPL	743	0
10783584	Sudi Konda	18.72545	83.42643	T	MT	743	0
10783585	Mulakkayavalasa	18.65535	83.28445	P	PPL	743	0
10783586	Chinna Bhogila	18.65732	83.37051	P	PPL	743	0
10783587	Jantirayapuram	18.64894	83.42622	P	PPL	743	0
10783588	Dayanidhipuram Agraharam	18.644	83.4177	P	PPL	743	0
10783589	Nakkadavalasa	18.60229	83.25203	P	PPL	743	0
10783590	Kotta Ajjada	18.67396	83.48879	P	PPL	743	0
10783591	Gudepuvalasa	18.5002	83.42243	P	PPL	543	0
10783592	Parannavalasa	18.53922	83.25454	P	PPL	743	0
10783593	Kura Gedda	18.54074	83.26045	H	STMI		0
10783594	Vanjarampeta	18.5652	83.49812	P	PPL	743	0
10783595	Chellammapeta	18.63334	83.49964	P	PPL	743	0
10784185	Ahasadunu Konda	18.24071	83.25142	T	MT	745	0
10784186	Kottapalem	18.21348	83.26296	P	PPL	543	0
10784187	Chinna Tamarapalli	18.23069	83.28573	P	PPL	543	0
10784188	Kanchareddipalem	18.23603	83.28199	P	PPL	543	0
10784189	Rudrapalem	18.23362	83.28967	P	PPL	543	0
10784190	Budatanapallerajeru	18.22301	83.2913	P	PPL	543	0
10784191	Rayindram	18.23744	83.31768	P	PPL	543	0
10784192	Chamalavalasa Agraharam	18.23122	83.32892	P	PPL	543	0
10784193	Rachagumadam	18.22197	83.32384	P	PPL	543	0
10784194	Maruvada	18.20994	83.27462	P	PPL	543	0
10784195	Budatanapalle	18.20295	83.29972	P	PPL	543	0
10784196	Kottavalasa	18.20358	83.27339	P	PPL	543	0
10784197	Gumadam	18.20165	83.25642	P	PPL	543	0
10784198	Yadlapalem	18.19773	83.26815	P	PPL	543	0
10784199	Kovvadapeta	18.18978	83.25753	P	PPL	543	0
10784200	Kondakindam	18.20034	83.32761	P	PPL	543	0
10784201	Busayavalasa	18.47528	83.28746	P	PPL	543	0
10784202	Muchcherlavalasa	18.47284	83.28824	P	PPL	543	0
10784203	Totadi Konda	18.47385	83.25307	T	MT	543	0
10784204	Chimala Metta	18.46763	83.27382	T	HLL	543	0
10784205	Mamidipalle	18.46476	83.28296	P	PPL	543	0
10784206	Bangaruvalasa	18.49752	83.31204	P	PPL	543	0
10784207	Smartula Chintalavalasa	18.4938	83.29523	P	PPL	543	0
10784208	Kandivalasa	18.49238	83.32933	P	PPLQ	543	0
10784209	Kondapalavalasa	18.48804	83.31871	P	PPL	543	0
10784210	Marrivalasa	18.48566	83.30109	P	PPL	543	0
10784211	Nayuduvalasa	18.48125	83.30826	P	PPL	543	0
10784212	Tatapalavalasa	18.48103	83.32476	P	PPLQ	543	0
10784213	Gadarayunivalasa	18.48307	83.32901	P	PPL	543	0
10784214	Lakshmipuram	18.48376	83.34823	P	PPL	543	0
10784215	Erakalapaka	18.48612	83.3339	P	PPL	543	0
10784216	Kamannavalasa	18.48905	83.33922	P	PPL	543	0
10784217	Kondakengua	18.45444	83.26453	P	PPL	543	0
10784218	Eravampalle Gedda	18.4134	83.29771	H	STMI		0
10784219	Sirlam	18.44705	83.27778	P	PPL	543	0
10784220	Tsandapuram	18.43755	83.25888	P	PPL	543	0
10784221	Tsadaradavalasa	18.43356	83.25526	P	PPL	543	0
10784222	Padivanvalasa	18.43539	83.27988	P	PPL	543	0
10784223	Duppalapudi	18.44308	83.2989	P	PPL	543	0
10784224	Narasapuram	18.451	83.30124	P	PPL	543	0
10784225	Rompallevalasa	18.44413	83.31755	P	PPL	543	0
10784226	Arikatota	18.46222	83.31433	P	PPL	543	0
10784227	Jagannadhapuram	18.45954	83.32393	P	PPL	543	0
10784228	Patarega	18.42604	83.29281	P	PPL	543	0
10784229	Erra Gedda	18.41319	83.29764	H	STM		0
10784230	Puligummi	18.41465	83.26995	P	PPL	543	0
10784231	Kuntinavalasa	18.40907	83.3023	P	PPL	543	0
10784232	Kottarega	18.42629	83.30022	P	PPL	543	0
10784233	Rega Hill	18.42863	83.31424	T	MT	543	0
10784234	Degala Metta	18.41597	83.33125	T	HLL	543	0
10784235	Tadayadoravalasa	18.40046	83.31747	P	PPL	543	0
10784236	Poramlova	18.40673	83.26091	P	PPL	543	0
10784237	Uddangi	18.39207	83.25885	P	PPL	543	0
10784238	Poram	18.39457	83.27784	P	PPL	543	0
10784239	Buchchirajupeta	18.38411	83.26838	P	PPL	543	0
10784240	Gurammavalasa	18.37633	83.27688	P	PPL	543	0
10784241	Jakkuva	18.36785	83.27265	P	PPL	543	0
10784242	Nilaratuvalasa	18.36995	83.28549	P	PPL	543	0
10784243	Pedda Chamalapalle	18.37433	83.30314	P	PPL	543	0
10784244	Ingilapalle Agraharam	18.37683	83.31932	P	PPL	543	0
10784245	Chinna Chamalapalle	18.37336	83.31221	P	PPL	543	0
10784246	Gadabavalasa Agraharam	18.36226	83.3079	P	PPL	543	0
10784247	Badevalasa	18.36046	83.28851	P	PPL	543	0
10784248	Chintalavalasa	18.36482	83.25151	P	PPL	543	0
10784249	Kayilam	18.34309	83.26679	P	PPL	543	0
10784250	Salipeta	18.34547	83.28237	P	PPL	543	0
10784251	Iddanavalasa	18.34034	83.29275	P	PPL	543	0
10784252	Kompangi	18.34665	83.30297	P	PPL	543	0
10784253	Misalapeta	18.34566	83.31483	P	PPL	543	0
10784254	Dasaripeta	18.34932	83.32563	P	PPL	543	0
10784255	Rabanda	18.33832	83.32369	P	PPL	543	0
10784256	Bangarammapeta	18.32948	83.31048	P	PPL	543	0
10784257	Kantubukkavalasa	18.33181	83.28286	P	PPL	543	0
10784258	Chimidivalasa	18.3348	83.27488	P	PPL	543	0
10784259	Chintalavalasa	18.3321	83.25003	P	PPL	543	0
10784260	Salipeta	18.31939	83.28374	P	PPL	543	0
10784261	Mentada Konda	18.32339	83.26857	T	MT	543	0
10784262	Lunkampeta	18.31518	83.27722	P	PPL	543	0
10784263	Marrivalasa	18.30034	83.27032	P	PPL	543	0
10784264	Chittayavalasa	18.29896	83.2886	P	PPL	543	0
10784265	Kottabaggam	18.29953	83.29212	P	PPL	543	0
10784266	Konisa	18.29044	83.29431	P	PPL	543	0
10784267	Patruvada	18.28995	83.30765	P	PPL	543	0
10784268	Gangachollapenta	18.29232	83.30967	P	PPL	543	0
10784269	Gajapatinagaram Railroad Station	18.29349	83.33381	S	RSTN	543	0
10784270	Puritipenta Agraharam	18.28074	83.32349	P	PPL	543	0
10784271	Bhudevipeta	18.27823	83.32633	P	PPL	543	0
10784272	Davalapeta	18.27206	83.3264	P	PPL	543	0
10784273	Gittupalle	18.26507	83.31801	P	PPL	543	0
10784274	Gollupalem	18.26971	83.28398	P	PPL	543	0
10784275	Bhudevupeta	18.32694	83.32057	P	PPL	543	0
10784276	Patabaggam	18.31736	83.30768	P	PPL	543	0
10784277	Devupalle	18.25134	83.28712	P	PPL	543	0
10784278	Bolla Konda	18.25958	83.25168	T	MT	745	0
10784279	Eduruvada Block Two Forest	18.26476	83.25439	V	FRST		0
10784280	Aguru	18.30863	83.25039	P	PPL	543	0
10784281	Kanimeraka	18.25244	83.32742	P	PPL	543	0
10784282	Sitarampuram Agraharam	18.25803	83.38826	P	PPL	543	0
10784283	Kenguva Agraharam	18.26618	83.41956	P	PPL	543	0
10784284	Logisa Agraharam	18.26859	83.39552	P	PPL	543	0
10784285	Pidisila Agraharam	18.26527	83.37461	P	PPL	543	0
10784286	Kalamrajupeta	18.27079	83.36249	P	PPL	543	0
10784287	Dolapalem Agraharam	18.27326	83.35172	P	PPL	543	0
10784288	Borasingipeta	18.27181	83.33664	P	PPL	543	0
10784289	Venkatapuram Agraharam	18.27617	83.34084	P	PPL	543	0
10784290	Srirangarajupuram Agraharam	18.27649	83.36261	P	PPL	543	0
10784291	Tummikapalle Agraharam	18.28003	83.38394	P	PPL	543	0
10784292	Lingalavalasa Agraharam	18.29201	83.37389	P	PPL	543	0
10784293	Muchcherla	18.29169	83.41256	P	PPL	543	0
10784294	Jinnam Agraharam	18.30001	83.38844	P	PPL	543	0
10784295	Madhupada Agraharam	18.30502	83.33882	P	PPL	543	0
10784296	Gumadam Agraharam	18.31349	83.36165	P	PPL	543	0
10784297	Ramannapeta Agraharam	18.31364	83.40167	P	PPL	543	0
10784298	Marupalle	18.31859	83.345	P	PPL	543	0
10784299	Chinna Kada	18.32431	83.39867	P	PPL	543	0
10784300	Marupalle Konda	18.33176	83.34737	T	MT	543	0
10784301	Pedakada	18.33818	83.36668	P	PPL	543	0
10784302	Gudivada Agraharam	18.34834	83.34174	P	PPL	543	0
10784303	Majjipeta	18.34775	83.3741	P	PPL	543	0
10784304	Dasupeta	18.34973	83.39844	P	PPL	543	0
10784305	Kannam	18.3399	83.39033	P	PPL	543	0
10784306	Mogili Gedda	18.34395	83.37377	H	STMI		0
10784307	Gobyam	18.35932	83.38357	P	PPL	543	0
10784308	Vangara	18.35912	83.36034	P	PPL	543	0
10784309	Manapuram	18.36278	83.33782	P	PPL	543	0
10784310	Vindhyavalasa	18.38103	83.35421	P	PPL	543	0
10784311	Krishnapuram	18.385	83.34908	P	PPL	543	0
10784312	Balabhadrarajupuram	18.37156	83.39996	P	PPL	543	0
10784313	Bhupalarajupuram	18.37763	83.40835	P	PPL	543	0
10784314	Chinna Rejeru	18.3814	83.39704	P	PPL	543	0
10784315	Rejeru	18.38007	83.39058	P	PPL	543	0
10784316	Sukkapeta	18.38594	83.37708	P	PPL	543	0
10784317	Gujjali	18.38687	83.37157	P	PPL	543	0
10784318	Venkatapuram	18.39387	83.39873	P	PPL	543	0
10784319	Marrivalasa	18.41007	83.34275	P	PPL	543	0
10784320	Cherukupalle	18.4166	83.36486	P	PPL	543	0
10784321	Pachalavalasa	18.40921	83.35516	P	PPL	543	0
10784322	Chintalavalasa	18.412	83.37532	P	PPL	543	0
10784323	Bojarajupuram	18.40182	83.3734	P	PPL	543	0
10784324	Geddapeta	18.25296	83.35228	P	PPL	543	0
10784325	Datti	18.40122	83.39024	P	PPL	543	0
10784326	Nilakantapuram	18.42276	83.39664	P	PPL	543	0
10784327	Ramachandrapuram	18.42585	83.38613	P	PPL	543	0
10784328	Jagannadhapuram	18.42536	83.36798	P	PPL	543	0
10784329	Kottavalasa	18.42834	83.3454	P	PPL	543	0
10784330	Burjavalasa	18.43698	83.33568	P	PPL	543	0
10784331	Korapa	18.4418	83.35077	P	PPL	543	0
10784332	Pappalalingalavalasa	18.44234	83.36982	P	PPL	543	0
10784333	Papayyavalasa	18.44889	83.39938	P	PPL	543	0
10784334	Krishnapuram	18.44201	83.34889	P	PPL	543	0
10784335	Ratadavalasa	18.45324	83.34809	P	PPL	543	0
10784336	Virasagaram	18.46061	83.36567	P	PPL	543	0
10784337	Achchayapeta	18.46552	83.38097	P	PPL	543	0
10784338	Gollalupeta	18.45589	83.38708	P	PPL	543	0
10784339	Vijayarampuram	18.45401	83.388	P	PPL	543	0
10784340	Shikaruganji	18.43407	83.39341	P	PPL	543	0
10784341	Shikaruganji Forest	18.44322	83.42027	V	FRST		0
10784342	Brahmanavalasa	18.46536	83.41236	P	PPL	543	0
10784343	Koduru	18.46938	83.3912	P	PPL	543	0
10784344	Pinnavalasa	18.48085	83.37749	P	PPL	543	0
10784345	Donkinavalasa Railroad Station	18.46948	83.35187	S	RSTN	543	0
10784346	Tsoudantivalasa	18.45464	83.33428	P	PPL	543	0
10784347	Peddapalle	18.46974	83.34133	P	PPL	543	0
10784348	Tentuvalasa	18.47186	83.34489	P	PPL	543	0
10784349	Donkinavalasa	18.48382	83.35295	P	PPL	543	0
10784350	Badangi	18.49462	83.3666	P	PPL	543	0
10784351	Pudavalasa	18.49363	83.39359	P	PPL	543	0
10784352	Ramachandrapuram Agraharam	18.48541	83.40137	P	PPL	543	0
10784353	Ravivalasa	18.4982	83.41669	P	PPL	543	0
10784354	Akulakatta	18.47808	83.4305	P	PPL	543	0
10784355	Konavalasa	18.47149	83.4578	P	PPL	543	0
10784356	Jannivalasa	18.47584	83.46728	P	PPL	543	0
10784357	Kummaripeta	18.47939	83.49007	P	PPL	543	0
10784358	Gangannapadu	18.48982	83.48233	P	PPL	543	0
10784359	Chinnayyapeta	18.49517	83.49428	P	PPL	543	0
10784360	Kapuvenkayyapeta	18.46495	83.45742	P	PPL	543	0
10784361	Madhavarangarayapuram	18.46336	83.49784	P	PPL	543	0
10784362	Golla Venkayyapeta	18.45802	83.46251	P	PPL	543	0
10784363	Puligummi	18.44182	83.43742	P	PPL	543	0
10784364	Chemalavalasa	18.43641	83.4489	P	PPL	543	0
10784365	Gadabavalasa	18.44054	83.49326	P	PPL	543	0
10784366	Gadabapeta	18.44824	83.45513	P	PPL	543	0
10784367	Gollapalle	18.4328	83.48924	P	PPL	543	0
10784368	Ravivalasa	18.42816	83.48824	P	PPL	543	0
10784369	Ramayavalasa	18.41792	83.4865	P	PPL	543	0
10784370	Utapalle	18.43001	83.44741	P	PPL	543	0
10784371	Guruguvalasa	18.42536	83.43205	P	PPL	543	0
10784372	Boddanayuduvalasa	18.41259	83.4298	P	PPL	543	0
10784373	Porali	18.36435	83.41267	P	PPL	543	0
10784374	Marrivalasa	18.40976	83.42943	P	PPL	543	0
10784375	Merakamudidam	18.41184	83.46168	P	PPL	543	0
10784376	Somalingapuram	18.41123	83.47911	P	PPL	543	0
10784377	Pandrangipeta	18.41335	83.49848	P	PPL	543	0
10784378	Gopannavalasa	18.40668	83.49088	P	PPL	543	0
10784379	Banam	18.3922	83.49346	P	PPL	543	0
10784380	Budarayavalasa	18.39003	83.47438	P	PPL	543	0
10784381	Kottakarra	18.37889	83.47763	P	PPL	543	0
10784382	Korlam	18.37555	83.49597	P	PPL	543	0
10784383	Sirelapeta	18.36796	83.48397	P	PPL	543	0
10784384	Kumchugumadam	18.36077	83.48529	P	PPL	543	0
10784385	Lankepeta	18.35773	83.47327	P	PPL	543	0
10784386	Narasapeta	18.38195	83.44889	P	PPL	543	0
10784387	Gottipalle	18.38881	83.43829	P	PPL	543	0
10784388	Timiteru	18.39378	83.44569	P	PPL	543	0
10784389	Sivvandoravalasa	18.40581	83.4429	P	PPL	543	0
10784390	Budatavalasa	18.38895	83.41999	P	PPL	543	0
10784391	Sitammapeta	18.36587	83.44241	P	PPL	543	0
10784392	Sarivalasa	18.35965	83.42061	P	PPL	543	0
10784393	Bhairipuram	18.35496	83.44005	P	PPL	543	0
10784394	Pedda Mantripeta	18.35144	83.44046	P	PPL	543	0
10784395	Viswanadhapuram	18.33955	83.44458	P	PPL	543	0
10784396	Bodatoravalasa	18.3513	83.46292	P	PPL	543	0
10784397	Singavaram	18.34841	83.47904	P	PPL	543	0
10784398	Chinna Mantripeta	18.34851	83.45569	P	PPL	543	0
10784399	Challapuram	18.34181	83.45451	P	PPL	543	0
10784400	Chinna Bantupalle	18.34097	83.4691	P	PPL	543	0
10784401	Ippalavalasa	18.34162	83.49805	P	PPL	543	0
10784402	Pedda Ravyam	18.32891	83.44457	P	PPL	543	0
10784403	Chinna Ravyam	18.33221	83.45533	P	PPL	543	0
10784404	Kotturu	18.31684	83.46942	P	PPL	543	0
10784405	Kuripeta	18.32449	83.43681	P	PPL	543	0
10784406	Vemali	18.31331	83.42085	P	PPL	543	0
10784407	Rangupuram Agraharam	18.29748	83.43058	P	PPL	543	0
10784408	Mokhasa Kottavalasa	18.29149	83.43473	P	PPL	543	0
10784409	Manakalapeta	18.29013	83.44286	P	PPL	543	0
10784410	Kondagandredu	18.28469	83.45298	P	PPL	543	0
10784411	Devuni Kanapaka	18.29386	83.47805	P	PPL	543	0
10784412	Koyanapeta	18.30119	83.48478	P	PPL	543	0
10784413	Ravutupeta	18.3104	83.48556	P	PPL	543	0
10784414	Peddda Bantupalle	18.31889	83.49588	P	PPL	543	0
10784415	Regati Agraharam	18.32777	83.49801	P	PPL	543	0
10784416	Gavudupeta	18.28837	83.47814	P	PPL	543	0
10784417	Gurunayudupeta	18.28369	83.47328	P	PPL	543	0
10784418	Tatavarikittali	18.2801	83.48801	P	PPL	543	0
10784419	Burlipeta	18.27381	83.47204	P	PPL	543	0
10784420	Giddalapeta	18.28198	83.43833	P	PPL	543	0
10784421	Pallegandredu	18.2627	83.45281	P	PPL	543	0
10784422	Garikivalasa	18.25345	83.43031	P	PPL	543	0
10784423	Polayavalasa	18.26036	83.48829	P	PPL	543	0
10784424	Tettangi	18.26073	83.48562	P	PPL	543	0
10784425	Govupeta	18.25876	83.45971	P	PPL	543	0
10784426	Lingalavalasa	18.33697	83.4325	P	PPL	543	0
10784427	Pallapeta	18.28004	83.4379	P	PPL	543	0
10784428	Medapalle	18.38816	83.29845	P	PPL	543	0
10784429	Eduvambalu Gedda	18.35969	83.35681	H	STM		0
10784430	Potulu Gedda	18.36021	83.35748	H	STM		0
10784431	Komatipalle	18.38242	83.33441	P	PPL	543	0
10784432	Gadasam	18.34268	83.41666	P	PPL	543	0
10784433	Amarayavalasa Agraharam	18.34397	83.26096	P	PPL	543	0
10784434	Pakirukittali	18.28302	83.46851	P	PPL	543	0
10784435	Pedda Gedda	18.31317	83.25147	H	STM		0
10784436	Chakivalasa	18.0085	83.49931	P	PPL	543	0
10784437	Atmaramuni Agraharam	18.13885	83.49868	P	PPL	543	0
10784438	Dannanapeta	18.1496	83.49917	P	PPL	543	0
10784441	Manapuram	18.19235	83.29665	P	PPL	543	0
10784442	Kindam Agraharam	18.21693	83.32742	P	PPL	543	0
10784443	Pedamajjipalem	18.1845	83.26204	P	PPL	543	0
10784444	Kittubarti	18.1812	83.2912	P	PPL	543	0
10784445	Penasam	18.18138	83.30819	P	PPL	543	0
10784446	Godiyada	18.17164	83.28914	P	PPL	543	0
10784447	Ginjeru	18.17145	83.26698	P	PPL	543	0
10784448	Kondatamarapalli	18.17241	83.25118	P	PPL	543	0
10784449	Nilavati	18.16444	83.31624	P	PPL	543	0
10784450	Budipeta	18.14968	83.27802	P	PPL	543	0
10784451	Buradapadu	18.1483	83.25477	P	PPL	543	0
10784452	Korlam	18.14666	83.27293	P	PPL	543	0
10784453	Gantyada	18.14362	83.29281	P	PPL	543	0
10784454	Narava	18.13889	83.32553	P	PPL	543	0
10784455	Rayavalasa	18.1217	83.31669	P	PPL	543	0
10784456	Lakidam	18.12456	83.29128	P	PPL	543	0
10784457	Pollanki	18.12912	83.26041	P	PPL	543	0
10784458	Srirampuram	18.11883	83.25139	P	PPL	543	0
10784459	Chandrampeta	18.11106	83.2924	P	PPL	543	0
10784460	Siripuram	18.11134	83.30849	P	PPL	543	0
10784461	Murapaka	18.09931	83.30763	P	PPL	543	0
10784462	Rakodu	18.09925	83.32935	P	PPL	543	0
10784463	Pinavemali	18.08475	83.3303	P	PPL	543	0
10784464	Pedavemali	18.08817	83.30319	P	PPL	543	0
10784465	Venne	18.08915	83.27547	P	PPL	543	0
10784466	Vasanta	18.09949	83.26107	P	PPL	543	0
10784467	Jannivalasa	18.07401	83.26376	P	PPL	543	0
10784468	Venkatrajupalem	18.07185	83.27637	P	PPL	543	0
10784469	Sasanabilli	18.08093	83.28966	P	PPL	543	0
10784470	Palem	18.06998	83.32068	P	PPL	543	0
10784471	Telegupalem	18.05723	83.28907	P	PPL	543	0
10784472	Petlapalem	18.05087	83.28496	P	PPL	543	0
10784473	Pata Bhimasingi	18.04662	83.29384	P	PPL	543	0
10784474	Kotta Bhimasingi	18.03542	83.29025	P	PPL	543	0
10784475	Chillapalem	18.03235	83.28246	P	PPL	543	0
10784476	Yatapalem	18.02801	83.28582	P	PPL	543	0
10784477	Kottavuru	18.02889	83.26573	P	PPL	543	0
10784478	Gedapalem	18.02	83.26688	P	PPL	543	0
10784479	Lotlapalle	18.01569	83.26676	P	PPL	543	0
10784480	Godikommu	18.01199	83.25751	P	PPL	543	0
10784481	Alamanda Railroad Station	18.01222	83.27156	S	RSTN	543	0
10784482	Singavaram	18.00161	83.27369	P	PPL	544	0
10784483	Vilasabhamapalem	18.00393	83.31409	P	PPL	544	0
10784484	Annamrajupeta	18.01713	83.31023	P	PPL	543	0
10784485	Pushpagiri	18.0156	83.30648	P	PPL	543	0
10784486	Potnuru	18.01942	83.32081	P	PPL	544	0
10784487	Kottavalasa	18.03305	83.31794	P	PPL	543	0
10784488	Kumaram	18.04462	83.32797	P	PPL	543	0
10784489	Korukonda Railroad Station	18.05359	83.31971	S	RSTN	543	0
10784490	Attada	18.06883	83.3115	P	PPL	543	0
10784491	Reddipalle Agraharam	18.01291	83.33997	P	PPL	544	0
10784492	Duvvupeta	18.00172	83.37132	P	PPL	544	0
10784493	Gaddapeta	18.00501	83.39196	P	PPL	544	0
10784494	Padagalapeta	18.01336	83.39383	P	PPL	544	0
10784495	Bodamettapalem	18.01142	83.4137	P	PPL	544	0
10784496	Ramunayudupeta	18.00237	83.41302	P	PPL	544	0
10784497	Lingannapeta	18.0195	83.38514	P	PPL	544	0
10784498	Janakidevupuram	18.01853	83.38032	P	PPLQ	544	0
10784499	Narasapuram Agraharam	18.02383	83.35067	P	PPL	544	0
10784500	Buddivalasa	18.02764	83.36892	P	PPL	544	0
10784501	Tunivalasa Agraharam	18.03605	83.34534	P	PPL	544	0
10784502	Viziaram Palace	18.05135	83.33716	S	PAL	543	0
10784503	Gollalupalem	18.05472	83.35703	P	PPL	544	0
10784504	Nerellavalasa	18.04782	83.3663	P	PPL	544	0
10784505	Koyyapeta	18.04233	83.36769	P	PPL	544	0
10784506	Chinnapuram	18.04564	83.37168	P	PPL	544	0
10784507	Botsapeta	18.03695	83.39357	P	PPL	544	0
10784508	Golaganapeta	18.03336	83.40201	P	PPL	543	0
10784509	Bapirajutallavalasa	18.02972	83.38688	P	PPL	544	0
10784510	Duvvupeta	18.01887	83.40739	P	PPL	543	0
10784511	Dindivari Tallavalasa	18.0237	83.42988	P	PPL	543	0
10784512	Akulapeta	18.02762	83.41937	P	PPL	543	0
10784513	Jonnada	18.02634	83.40741	P	PPL	543	0
10784514	Buddivalasa Agraharam	18.03923	83.40923	P	PPL	543	0
10784515	Chittigunkalam	18.03958	83.42351	P	PPL	543	0
10784516	Ayanada	18.04543	83.39566	P	PPL	544	0
10784517	Baddukundupeta	18.05466	83.38102	P	PPL	543	0
10784518	Alakananda Palace	18.05629	83.40469	S	PAL	543	0
10784519	Raghumanda	18.05426	83.42986	P	PPL	543	0
10784520	Chelavuru	18.0604	83.39585	P	PPL	543	0
10784521	Gollalupeta	18.06584	83.37913	P	PPL	543	0
10784522	Koradapeta	18.06673	83.36855	P	PPL	543	0
10784523	Gundalupeta	18.0723	83.35999	P	PPL	543	0
10784524	Ambatavalasa	18.07247	83.38303	P	PPL	543	0
10784525	Ramupeta	18.07601	83.38729	P	PPL	543	0
10784526	Malicherla	18.07098	83.40023	P	PPL	543	5229
10784527	Chintalavalasa	18.06701	83.40907	P	PPL	543	5921
10784528	Gundalapeta	18.068	83.42304	P	PPL	543	0
10784529	Korukonda	18.06405	83.33473	P	PPL	543	0
10784530	Sarika	18.07919	83.36201	P	PPL	543	0
10784531	Biyyalapeta	18.08028	83.40368	P	PPL	543	0
10784532	Vantitadi Agraharam	18.08678	83.39192	P	PPL	543	0
10784533	Jonnavalasa	18.09307	83.36016	P	PPL	543	0
10784534	Duppada	18.10496	83.37407	P	PPL	543	0
10784535	Gokavanipeta	18.10282	83.38795	P	PPL	543	0
10784536	Totapalem	18.10174	83.40135	P	PPL	543	0
10784537	Jonnaguddi	18.10767	83.41385	P	PPLX	543	0
10784538	Ayyannapeta	18.11375	83.37391	P	PPL	543	0
10784539	Konapakka Ayyanapeta	18.12093	83.38665	P	PPLX	543	0
10784540	Karakavalasa	18.12857	83.34472	P	PPL	543	0
10784541	Ramavaram	18.127	83.3431	P	PPL	543	0
10784542	Dwarapudi	18.13991	83.37053	P	PPL	543	0
10784543	Kukalametta Lakshmipuram	18.12484	83.38617	P	PPLX	543	0
10784544	Nandam	18.15508	83.33798	P	PPL	543	0
10784545	Gunkalam	18.1549	83.35089	P	PPL	543	0
10784546	Jaggapuram	18.16642	83.33206	P	PPL	543	0
10784547	Gurlapeta	18.17003	83.33817	P	PPL	543	0
10784548	Ommipalle	18.18042	83.33772	P	PPL	543	0
10784549	Kotarubilli Agraharam	18.1446	83.31178	P	PPL	543	0
10784550	Vendram	18.19033	83.35233	P	PPL	543	0
10784551	Garudabilli	18.20643	83.35259	P	PPL	543	0
10784553	Chandakapalem	18.22201	83.34973	P	PPL	543	0
10784554	Gotlam	18.16822	83.37412	P	PPL	543	0
10784555	Kondavelagada	18.16969	83.39158	P	PPL	543	0
10784556	Tallapuripeta	18.17735	83.38928	P	PPL	543	0
10784557	Rollavaka	18.18145	83.38656	P	PPL	543	0
10784558	Bonjupeta	18.18383	83.38207	P	PPLQ	543	0
10784559	Ambativalasa	18.18835	83.36748	P	PPL	543	0
10784560	Chandrammapeta	18.19318	83.40057	P	PPL	543	0
10784561	Tekkali	18.20262	83.39379	P	PPL	543	0
10784562	Nelivada	18.20613	83.37598	P	PPL	543	0
10784563	Kondakarakam	18.1541	83.40157	P	PPL	543	0
10784564	Chinna Gogapeta	18.13657	83.41759	P	PPL	543	0
10784565	Ralumalapalle	18.1288	83.40612	P	PPLX	543	0
10784566	Tummalapeta	18.2046	83.41074	P	PPL	543	0
10784567	Karatam	18.21304	83.38821	P	PPL	543	0
10784568	Billalavalasa	18.21905	83.37377	P	PPL	543	0
10784569	Tamatada	18.23566	83.37168	P	PPL	543	0
10784570	Parasam	18.23452	83.40018	P	PPL	543	0
10784571	Bhupalapuram	18.2484	83.40964	P	PPL	543	0
10784572	Mudduru	18.2453	83.38482	P	PPL	543	0
10784573	Bondapalle	18.24225	83.34877	P	PPL	543	0
10784574	Gollapeta	18.23613	83.3633	P	PPL	543	0
10784575	Kottapeta	18.23577	83.42954	P	PPL	543	0
10784576	Nadupuru	18.23077	83.41818	P	PPL	543	0
10784577	Burugapeta	18.22262	83.41586	P	PPL	543	0
10784578	Chinna Burugapeta	18.21681	83.41451	P	PPL	543	0
10784579	Modigapeta	18.23917	83.44323	P	PPL	543	0
10784580	Nakkalapeta	18.24067	83.44655	P	PPL	543	0
10784581	Palavalasa	18.24481	83.45211	P	PPL	543	0
10784582	Punnappareddipeta	18.23505	83.46166	P	PPL	543	0
10784583	Gudem	18.24198	83.4717	P	PPL	543	0
10784584	Gujjangivalasa	18.2335	83.48973	P	PPL	543	0
